,Ticker,Company,Sector,Industry,P/E,EPS (ttm),Insider Own %,Perf Week %,Market Cap,Forward P/E,EPS next Y %,Insider Trans %,Perf Month %,PEG,EPS next Q,Inst Own %,Short Float %,Perf Quarter %,P/S,EPS this Y %,Inst Trans %,Short Ratio,Perf Half Y %,Book/sh,P/B,ROA %,Target Price,Perf Year %,Cash/sh,P/C,EPS next 5Y %,ROE %,Perf YTD %,Dividend,P/FCF,EPS past 5Y %,ROI %,52W High %,Beta,Dividend % %,Quick Ratio,Sales past 5Y %,Gross Margin %,52W Low %,ATR,Current Ratio,Sales Q/Q %,Oper. Margin %,RSI (14),Volatility %,Debt/Eq,EPS Q/Q %,Profit Margin %,Rel Volume,LT Debt/Eq,Earnings,Avg Volume,Price,Volume,Market Cap 2,Death MACD,Golden MACD,50-MA,200-MA,50 %,200 %,MOM-25,EMOM-25,ETF,Tick
139,ESTC,Elastic N.V.,Technology,Software - Application,0.0,-1.37,9.8,-8.07,10570000000.0,0.0,-122.7,-23.1,-23.09,0.0,-0.17,82.9,12.55,3.04,19.06,-13.8,7.84,8.59,16.13,5.12,24.13,-17.9,175.27,71.93,4.1,30.1,2.8,-33.8,-15.45,0.0,0.0,0.0,-40.9,-30.0,0.0,0.0,1.6,0.0,73.0,216.71,9.71,1.6,43.3,-28.5,32.76,8.28% 5.99,0.0,47.5,-26.0,2.75,0.0,NAN,958.85K,123.55,"2,640,680",10.57B,2021-02-10,2021-02-09,153.8691998291016,116.40904998779295,-19.704528172484377,6.134359839682453,99.404,104.555,XSW,ESTC
140,EVBG,"Everbridge, Inc.",Technology,Software - Application,0.0,-2.7,0.4,-9.68,4910000000.0,2306.5,127.3,-50.48,1.59,0.0,-0.11,0.0,13.98,7.76,18.1,3.5,1.91,9.17,-6.94,7.08,19.55,-8.0,162.73,29.54,0.0,0.0,0.0,-30.3,-7.16,0.0,605.67,0.0,-7.5,-22.68,0.79,0.0,2.8,36.5,69.4,47.21,9.56,2.8,35.8,-22.1,42.46,6.49% 6.27,0.0,-80.8,-26.1,1.11,1.81,NAN,442.20K,138.39,"489,569",4.91B,2021-03-04,2021-02-19,145.5547003173828,135.3367752456665,-4.922342117265988,2.2560200276615126,100.921,104.684,"PSJ,XSW",EVBG
141,EVGN,Evogene Ltd.,Healthcare,Biotechnology,0.0,-0.82,18.12,-21.98,184970000.0,0.0,0.0,0.0,-30.61,0.0,0.0,23.92,4.75,35.91,229.78,0.0,0.0,0.66,62.41,1.42,3.23,0.0,0.0,278.51,0.0,0.0,0.0,0.0,-2.55,0.0,0.0,0.0,0.0,-55.27,0.0,0.0,0.0,0.0,0.0,510.67,0.89,0.0,225.8,0.0,31.66,15.30% 13.58,0.0,0.0,0.0,1.31,0.0,NAN,2.08M,4.58,"2,727,985",184.97M,2021-02-19,2021-02-04,6.388399920463562,3.286949977874756,-28.307556555293722,39.33890174262073,139.006,136.262,ARKG,EVGN
142,EVOP,"EVO Payments, Inc.",Technology,Software - Infrastructure,0.0,-0.26,0.3,4.16,2320000000.0,27.06,21.89,-58.19,8.42,0.0,0.13,96.03,2.37,4.12,5.13,36.7,4.97,2.73,-10.41,-15.47,0.0,-0.5,27.91,11.66,4.79,5.54,9.68,1.7,-1.81,0.0,24.28,-19.7,-5.5,-11.6,0.0,0.0,1.3,4.3,80.9,162.06,1.13,1.3,-9.8,3.9,53.38,3.92% 4.00,0.0,66.3,-1.8,0.74,0.0,NAN,356.73K,26.52,"263,407",2.32B,2021-03-01,2021-02-08,26.344499740600586,25.11179985046387,0.6661741962362749,5.607722894900804,96.616,99.792,XSW,EVOP
143,EVTC,"EVERTEC, Inc.",Technology,Software - Infrastructure,27.78,1.33,0.6,-4.96,2580000000.0,16.22,14.12,-46.11,1.29,3.29,0.54,82.2,1.51,-4.67,5.12,21.5,-1.23,2.21,3.97,4.26,8.68,9.6,36.43,27.22,2.07,17.89,8.45,35.1,-5.98,0.2,18.95,10.9,16.6,-12.7,1.08,0.54,2.3,6.1,54.8,103.02,1.25,2.3,14.9,27.2,47.34,4.43% 3.01,1.63,39.8,19.3,1.46,1.58,NAN,409.63K,36.97,"596,722",2.58B,2021-03-02,2021-02-05,37.91277824401856,34.416266164779664,-2.486703131990341,7.420136231494315,96.62,99.145,XSW,EVTC
144,EXAS,Exact Sciences Corporation,Healthcare,Diagnostics & Research,0.0,-5.54,0.6,-10.64,19840000000.0,0.0,28.2,-27.01,-13.39,0.0,-1.04,88.3,5.02,-2.23,13.3,-777.4,5.3,4.69,57.42,18.04,6.74,-18.6,173.0,73.62,11.28,10.78,0.0,-33.2,-8.19,0.0,275.18,-26.8,-17.3,-23.76,1.44,0.0,3.7,106.8,76.2,245.07,8.37,3.8,57.7,-52.0,35.57,7.42% 5.94,0.57,-601.4,-56.9,1.68,0.48,NAN,1.79M,121.64,"3,017,504",19.84B,2021-02-17,2021-02-09,140.10639999389647,109.0754500579834,-13.180268706283893,11.519136465022523,100.671,103.608,"ARKK,ARKG",EXAS
145,EXC,Exelon Corporation,Utilities,Utilities - Diversified,19.73,2.01,0.2,2.69,39020000000.0,13.43,2.68,0.0,-6.69,0.0,0.74,81.3,1.09,-4.64,1.18,-33.3,0.46,2.18,4.23,33.39,1.19,1.5,48.2,-14.07,0.67,58.86,-0.34,6.0,-6.11,1.53,0.0,-4.6,3.4,-14.55,0.45,3.86,0.8,2.3,60.4,35.38,1.01,1.0,-2.7,8.5,38.81,2.07% 2.19,1.21,-53.6,5.9,1.62,1.09,NAN,4.85M,39.64,"7,838,159",39.02B,2021-02-12,2021-02-04,41.85259994506836,39.32072059631348,-5.286648733823956,0.811987671753036,98.254,99.029,QQQ,EXC
146,EXLS,"ExlService Holdings, Inc.",Technology,Information Technology Services,39.22,2.27,1.2,5.2,2980000000.0,20.53,10.84,-30.3,13.53,3.98,0.98,96.9,3.06,5.42,3.08,32.9,-0.79,7.1,35.8,21.23,4.19,7.3,89.14,13.01,12.05,7.39,9.85,12.9,4.57,0.0,18.51,11.4,8.9,-0.82,0.98,0.0,2.7,8.8,33.6,119.21,2.76,2.8,-3.1,11.4,65.34,3.09% 3.20,0.32,52.3,9.3,2.35,0.28,NAN,141.18K,89.02,"331,217",2.98B,2021-02-19,2021-02-26,84.11879974365235,72.96530006408692,5.826521861086704,22.003198673632408,97.499,100.692,XSW,EXLS
147,EXPC,Financial,Shell Companies,USA,96.92,0.13,0.0,-17.49,432810000.0,0.0,0.0,0.0,-17.05,0.0,0.0,63.4,8.53,24.75,0.0,0.0,-18.33,0.23,24.75,32.63,0.39,0.4,0.0,0.0,0.0,0.0,0.0,0.4,13.72,0.0,0.0,0.0,0.0,-36.62,0.0,0.0,2.1,0.0,0.0,35.78,1.42,2.1,0.0,0.0,31.32,11.19% 9.29,0.0,-180.2,0.0,1.05,0.0,,2.08M,12.6,"2,174,176",432.81M,2021-02-23,2021-02-10,14.334600067138672,11.108100023269653,-12.100791504571884,13.430739492848101,125.809,120.036,ARKQ,EXPC
148,EXPD,"Expeditors International of Washington, Inc.",Industrials,Integrated Freight & Logistics,23.69,4.08,0.2,5.13,16380000000.0,22.39,2.04,-30.68,5.99,5.64,1.01,95.9,1.78,8.92,1.62,20.2,0.41,2.73,6.37,15.69,6.15,16.8,92.92,33.95,9.01,10.72,4.2,29.8,1.51,1.04,31.53,11.1,25.6,-1.85,0.77,1.08,2.1,8.9,28.9,83.73,2.25,2.1,55.0,9.3,60.74,2.52% 2.40,0.0,45.9,6.9,1.13,0.0,NAN,1.10M,96.55,"1,234,397",16.38B,2021-02-19,2021-03-05,93.78319976806641,87.06625984191895,2.9502088207441335,10.892554906229018,99.22,100.766,QQQJ,EXPD
149,EXPE,"Expedia Group, Inc.",Consumer Cyclical,Travel Services,0.0,-19.03,0.4,3.39,23380000000.0,29.94,996.8,-2.82,20.2,0.0,-2.35,0.0,9.28,30.17,4.5,-604.1,1.76,3.45,61.7,10.6,15.7,-13.3,154.92,81.89,24.12,6.9,0.0,-150.4,25.72,0.0,0.0,-39.8,-23.7,-0.07,1.75,0.0,1.0,-4.9,67.7,308.37,7.46,1.0,-66.5,-52.5,66.7,5.00% 4.49,5.44,-658.7,-51.7,1.25,5.44,NAN,3.26M,166.45,"4,081,635",23.38B,2021-03-04,2021-03-05,143.1811993408203,108.247449760437,16.251296096348486,53.7680567702716,111.514,112.741,QQQ,EXPE
150,FANG,"Diamondback Energy, Inc.",Energy,Oil & Gas E&P,0.0,-29.74,0.94,23.08,13430000000.0,11.19,23.64,-1.33,34.11,0.0,1.27,91.9,5.67,110.44,4.77,99.3,-3.19,2.77,134.77,55.68,1.53,-22.6,79.47,46.49,0.66,129.13,49.63,-43.1,76.18,1.6,7.4,-27.7,-31.2,2.91,2.71,1.88,0.5,44.5,69.2,486.05,4.9,0.5,-30.3,0.0,73.06,7.46% 6.16,0.66,-55.4,0.0,2.02,0.64,NAN,3.20M,85.27,"6,462,476",13.43B,2021-03-02,2021-03-03,61.78946990966797,43.962212085723884,38.00086021883497,93.962032287475,123.94,125.722,QQQJ,FANG
151,FAST,Fastenal Company,Industrials,Industrial Distribution,30.28,1.49,0.1,-2.57,25900000000.0,26.18,9.94,-5.31,-3.87,3.77,0.38,81.1,2.34,-5.04,4.59,8.4,0.33,4.25,-8.3,4.76,9.49,21.4,51.0,30.74,0.43,105.4,8.04,31.1,-7.47,1.12,198.75,11.0,27.7,-12.93,1.25,2.48,1.9,7.9,45.5,70.5,1.33,4.1,6.4,20.2,40.96,4.14% 2.53,0.15,9.4,15.2,1.23,0.13,NAN,3.15M,45.18,"3,887,436",25.90B,2021-03-04,2021-03-01,47.82810890197754,45.347555103302,-5.536720900683669,-0.36949093048193765,95.643,98.319,QQQ,FAST
152,FATE,"Fate Therapeutics, Inc.",Healthcare,Biotechnology,0.0,-2.08,0.8,-6.77,7540000000.0,0.0,-21.4,-21.74,-14.85,0.0,-0.42,96.5,13.03,38.2,240.24,-46.2,-0.17,7.59,139.34,4.4,19.01,-31.2,103.0,173.63,5.35,15.62,-11.3,-46.2,-8.01,0.0,0.0,-12.3,-33.3,-30.96,1.64,0.0,5.8,66.8,0.0,399.4,8.47,5.8,467.9,0.0,37.98,9.72% 8.53,0.0,-62.5,0.0,1.21,0.0,NAN,1.27M,83.65,"1,529,844",7.54B,2021-02-22,2021-02-19,99.57119995117188,57.2393498802185,-15.989764067299955,46.14072342723941,97.082,113.059,"ARKK,ARKG",FATE
153,FB,"Facebook, Inc.",Communication Services,Internet Content & Information,26.2,10.09,0.63,2.59,744020000000.0,19.53,19.47,-18.34,-0.89,1.22,2.36,80.3,0.96,-8.08,8.65,57.0,0.62,1.19,-12.63,44.95,5.88,20.0,338.42,42.72,22.01,12.01,21.5,25.2,-3.25,0.0,31.48,50.8,22.2,-13.26,1.25,0.0,5.1,36.8,80.6,92.76,8.76,5.1,33.2,38.0,50.12,3.56% 2.84,0.0,74.8,33.9,1.37,0.0,NAN,19.28M,264.28,"26,434,967",744.02B,2021-02-19,2021-01-21,265.8129995727539,260.7608000946045,-0.5767210690289515,1.3495893186854315,99.372,98.856,"ARKW,ARKF,QQQ",FB
154,FEYE,"FireEye, Inc.",Technology,Software - Infrastructure,0.0,-0.93,2.2,-1.76,4370000000.0,44.76,16.16,-5.42,-5.43,0.0,0.06,94.5,8.16,24.7,4.65,2.5,17.08,1.9,24.58,2.95,6.43,-8.8,22.58,30.09,4.09,4.64,0.0,-36.5,-17.69,0.0,328.55,16.8,-12.6,-25.66,1.14,0.0,1.7,15.9,64.5,151.72,1.0,1.7,5.6,-20.5,37.82,5.10% 4.45,1.43,43.6,-26.0,0.46,1.43,NAN,9.64M,18.98,"4,393,753",4.37B,2021-01-13,2020-12-18,21.48400001525879,15.686175007820127,-11.65518531688861,20.998267522437956,91.516,106.543,XSW,FEYE
155,FFIV,"F5 Networks, Inc.",Technology,Software - Infrastructure,39.64,4.8,0.3,0.24,11740000000.0,16.3,14.38,-17.85,-2.29,6.57,2.39,99.53,5.74,15.94,4.88,-29.2,1.9,4.72,43.61,39.09,4.87,6.4,219.0,60.3,22.27,8.55,6.04,13.5,8.24,0.0,19.19,-0.1,11.6,-10.93,1.11,0.0,1.5,4.1,82.0,138.71,5.91,1.5,9.7,16.1,45.29,2.81% 2.76,0.16,-13.1,12.3,0.83,0.15,NAN,746.03K,190.44,"620,304",11.74B,2021-02-16,2021-02-12,192.81780059814454,154.08999984741212,-1.233185209440371,23.590109798548596,104.966,107.051,QQQJ,FFIV
156,FICO,Fair Isaac Corporation,Technology,Software - Application,49.5,8.98,1.0,-2.8,12740000000.0,34.64,14.66,-22.47,-4.07,3.23,2.5,87.2,2.44,-6.57,9.73,24.5,0.43,3.19,-1.39,11.13,39.96,17.0,547.29,16.91,5.05,88.03,15.35,96.0,-12.97,0.0,34.99,24.4,23.5,-16.24,1.24,0.0,1.3,9.1,72.5,150.35,17.62,1.3,4.7,25.9,40.08,3.49% 2.98,2.69,59.5,20.5,1.26,2.28,NAN,220.18K,444.74,"278,095",12.74B,2021-03-04,2021-03-01,481.6066003417969,446.8715005493164,-7.654920077015678,-0.4769828791266067,93.064,97.09,"PSJ,XSW",FICO
157,FIS,"Fidelity National Information Services, Inc.",Technology,Information Technology Services,562.31,0.25,0.2,2.28,88180000000.0,19.23,15.57,-14.72,7.27,40.26,1.25,92.6,1.37,-5.01,7.02,-61.9,-1.12,1.88,-9.39,79.26,1.78,0.2,159.55,-1.13,8.34,16.92,13.97,0.3,-0.23,1.56,26.63,-35.2,0.7,-9.94,0.86,1.11,0.8,13.7,33.5,53.95,3.74,0.8,-0.8,4.4,60.98,2.27% 2.59,0.41,164.4,1.3,1.19,0.32,NAN,4.48M,141.14,"5,336,931",88.18B,2020-12-10,2021-02-02,134.28919982910156,140.1576617050171,5.101527285602159,0.7008809101355974,100.838,99.785,XSW,FIS
158,FISV,"Fiserv, Inc.",Technology,Information Technology Services,85.55,1.4,0.5,3.74,80880000000.0,18.74,17.89,-85.75,8.61,4.55,1.14,93.6,2.04,3.61,5.45,-41.4,-1.5,2.52,16.06,47.32,2.53,1.1,136.1,9.56,1.39,86.32,18.79,2.6,5.12,0.0,25.79,2.8,2.5,-1.76,0.92,0.0,1.1,15.0,47.4,62.84,3.35,1.1,21.0,11.4,64.56,2.47% 2.83,0.67,17.0,5.6,1.3,0.66,NAN,4.71M,119.69,"6,136,841",80.88B,2021-01-12,2021-02-03,111.58459976196288,105.306199798584,7.263905821527265,13.659025042141351,102.167,102.463,"QQQ,XSW",FISV
159,FIVE,"Five Below, Inc.",Consumer Cyclical,Specialty Retail,93.79,1.96,1.0,-1.48,10250000000.0,45.32,91.84,-13.06,0.63,5.88,2.11,0.0,6.06,17.49,5.72,17.1,-2.96,4.29,56.61,13.42,13.66,5.4,206.22,92.42,3.82,47.97,15.95,15.0,4.79,0.0,101.2,28.8,22.5,-8.99,1.28,0.0,0.6,22.1,33.5,285.78,8.0,1.4,26.3,7.2,44.92,5.85% 3.93,0.0,100.2,6.1,1.85,0.0,12/02,770.11K,183.36,"1,421,375",10.25B,2021-02-22,2021-02-09,183.85480010986328,139.38459995269778,-0.2691254781314347,31.549683438648124,105.623,107.896,QQQJ,FIVE
160,FIVN,"Five9, Inc.",Technology,Software - Infrastructure,0.0,-0.54,0.7,-13.03,10400000000.0,149.72,40.29,-32.81,-5.51,0.0,0.13,99.35,3.35,3.94,26.04,-22.2,0.11,2.94,26.79,4.01,40.17,-3.2,199.0,118.98,12.1,13.31,18.3,-10.5,-7.63,0.0,319.92,40.4,0.8,-20.15,0.5,0.0,9.3,26.0,58.2,206.8,11.6,9.3,33.8,-2.4,40.58,7.66% 6.47,2.47,-561.7,-6.1,2.04,2.46,NAN,743.44K,161.1,"1,514,274",10.40B,2021-03-04,2021-02-08,175.14159912109375,139.61384967803954,-8.017283838652931,15.389698351208846,102.03,105.407,"PTF,PSJ,XSW",FIVN
161,FLEX,Flex Ltd.,Technology,Electronic Components,20.23,0.83,0.6,-7.48,8220000000.0,10.86,7.42,-4.64,-8.48,1.21,0.36,0.0,1.49,0.12,0.35,-3.0,0.25,1.42,48.02,6.76,2.49,2.9,22.43,53.0,5.35,3.15,16.65,13.7,-6.4,0.0,0.0,-30.0,3.0,-16.02,1.66,0.0,1.0,-1.5,6.9,213.99,0.97,1.5,4.0,2.1,38.07,5.85% 4.52,1.13,87.6,1.8,2.11,1.11,NAN,5.18M,16.83,"10,934,414",8.22B,2021-02-19,2021-02-11,18.496199798583984,13.883199944496155,-9.008335856706873,21.225654512539595,100.957,104.899,QQQJ,FLEX
162,FLIR,"FLIR Systems, Inc.",Technology,Scientific & Technical Instruments,33.87,1.61,0.8,2.19,7190000000.0,21.37,8.78,-2.77,0.83,5.29,0.52,93.9,2.06,36.36,3.74,-37.7,1.37,1.16,46.93,13.79,3.96,4.4,53.25,36.49,2.43,22.46,6.4,7.9,24.5,0.68,33.24,-2.1,8.0,-3.11,1.56,1.25,1.5,4.3,49.2,128.81,1.0,2.5,-1.0,13.3,56.25,1.88% 1.56,0.44,1.2,7.3,0.58,0.4,NAN,2.30M,54.57,"1,328,660",7.19B,2021-01-22,2020-12-23,52.382782745361325,42.121840438842774,4.175450672926231,29.55274373452619,107.875,110.996,"ARKQ,QQQJ",FLIR
163,FLT,"FLEETCOR Technologies, Inc.",Technology,Information Technology Services,34.72,8.13,2.2,1.8,24110000000.0,19.43,16.62,-2.55,10.98,2.98,2.73,92.7,2.55,7.01,10.09,9.5,-4.1,3.17,11.3,35.09,8.05,6.8,296.22,11.71,9.24,30.56,11.64,24.7,3.47,0.0,18.07,18.6,12.0,-3.55,1.51,0.0,0.9,17.2,0.0,67.53,8.38,0.9,-14.1,44.5,57.86,2.50% 2.86,1.53,-12.3,32.1,1.05,1.08,NAN,636.33K,282.31,"667,066",24.11B,2020-12-21,2021-02-08,268.77859985351563,255.9685501861572,5.034403837901897,10.290893078343249,100.779,102.206,XSW,FLT
164,FOUR,"Shift4 Payments, Inc.",Technology,Software - Infrastructure,0.0,0.0,2.3,-0.52,5960000000.0,126.62,276.5,-91.14,4.68,0.0,0.02,89.88,11.23,36.26,7.86,-15.6,20.08,3.94,48.43,3.85,19.77,0.0,70.59,0.0,4.2,18.12,0.0,0.0,0.93,0.0,0.0,0.0,-1.2,-8.97,0.0,0.0,3.8,0.0,24.0,153.67,5.46,3.8,10.8,0.0,49.72,9.47% 6.62,1.42,0.0,0.0,2.05,1.41,NAN,835.09K,76.1,"1,716,015",5.96B,2021-02-25,2021-02-04,74.3018000793457,,2.420129685598504,,108.634,110.948,XSW,FOUR
165,FOX,Fox Corporation,Communication Services,Broadcasting,15.45,2.53,39.7,22.27,22910000000.0,16.61,14.6,-0.03,33.93,1.68,0.49,60.03,0.39,29.92,1.81,0.0,0.0,1.08,39.48,18.46,2.12,0.0,51.5,34.07,0.0,0.0,9.2,0.0,35.18,0.46,0.0,0.0,0.0,2.07,0.0,1.18,0.0,0.0,0.0,104.08,1.77,0.0,8.2,0.0,74.57,7.09% 4.67,0.0,-25.3,0.0,1.38,0.0,,1.75M,39.04,"2,403,583",22.91B,2021-02-16,2021-02-18,30.86919994354248,28.11555959701538,26.46910211926878,38.85549695459132,108.261,107.657,QQQ,FOX
166,FOXA,Fox Corporation,Communication Services,Broadcasting,16.31,2.53,1.62,23.96,23780000000.0,16.15,3.99,0.0,36.36,4.7,0.54,0.0,3.86,34.93,1.88,-36.9,-0.78,3.23,48.1,18.35,2.25,7.0,33.35,40.25,7.82,5.28,3.47,14.6,41.79,0.46,11.74,0.0,7.9,1.37,0.0,1.11,3.4,0.0,38.7,108.43,1.98,3.8,8.2,20.8,76.01,7.42% 4.90,0.73,-22.6,12.1,1.15,0.73,NAN,5.76M,41.29,"6,633,614",23.78B,2021-02-02,2021-02-19,31.92540008544922,28.475780439376827,29.332756643569596,45.00041566166677,110.051,109.104,QQQ,FOXA
167,FSLR,"First Solar, Inc.",Technology,Solar,35.3,2.09,8.5,-9.03,7850000000.0,22.22,-16.36,-55.39,-25.51,1.11,0.79,82.2,8.36,-18.55,2.24,441.8,8.77,2.95,-4.84,50.92,1.45,1.4,88.89,62.08,15.32,4.81,31.9,1.9,-25.5,0.0,0.0,-8.5,0.0,-34.49,1.3,0.0,3.1,-8.0,24.4,158.87,5.6,3.8,69.6,-0.7,25.67,7.56% 5.99,0.05,403.8,2.8,1.75,0.04,NAN,2.65M,73.7,"4,627,433",7.85B,2021-01-15,2021-01-07,96.94279983520508,76.80114988327027,-23.97578765490161,-4.037895120038816,89.71,96.899,TAN,FSLR
168,FSLY,"Fastly, Inc.",Technology,Software - Application,0.0,-0.9,1.5,-11.88,7220000000.0,0.0,35.9,-44.21,-40.96,0.0,-0.11,64.9,13.85,-19.34,24.82,-121.1,17.05,2.36,-29.36,5.05,12.84,-11.2,85.82,193.53,3.61,17.95,30.0,-13.2,-25.79,0.0,0.0,0.0,-16.4,-52.5,0.0,0.0,8.0,0.0,58.7,509.97,6.81,8.0,41.8,-18.3,26.52,9.12% 7.31,0.06,-72.1,-18.1,1.35,0.05,NAN,5.93M,64.84,"7,973,350",7.22B,2021-02-11,2021-01-19,93.00960021972656,83.96204999923707,-30.286766261954135,-22.774634491905353,98.276,98.166,ARKW,FSLY
169,FTNT,"Fortinet, Inc.",Technology,Software - Infrastructure,57.66,2.91,11.5,-0.76,27210000000.0,39.56,13.96,-0.92,11.03,3.02,0.74,69.3,2.15,36.37,10.5,54.7,-2.21,2.39,26.37,5.27,31.8,13.7,168.29,61.13,11.32,14.81,19.1,73.4,12.82,0.0,28.41,129.9,55.4,-4.13,1.08,0.0,1.4,20.8,78.0,138.7,5.11,1.5,20.4,20.2,56.97,3.25% 2.82,0.0,31.3,18.8,1.21,0.0,NAN,1.20M,167.57,"1,447,736",27.21B,2021-03-03,2021-02-05,155.68079986572266,135.42959991455078,7.636908433494669,23.732182702842053,110.396,111.49,"QQQJ,XSW",FTNT
170,FWONK,Formula One Group,Communication Services,Broadcasting,0.0,-2.71,2.97,1.07,9030000000.0,0.0,94.6,0.0,2.57,0.0,-0.04,96.16,0.0,0.38,7.41,-120.0,0.0,7.41,14.98,28.54,1.55,0.0,47.26,25.37,0.0,0.0,0.0,0.0,4.15,0.0,0.0,0.0,0.0,-7.39,0.0,0.0,0.0,0.0,0.0,142.33,1.68,0.0,-96.1,0.0,50.48,4.05% 3.40,0.0,0.0,0.0,1.85,0.0,,957.12K,44.37,"1,771,196",9.03B,2021-02-25,2021-01-25,42.894599990844725,38.65062499046326,3.439593817100933,14.797626198665487,108.444,106.123,QQQJ,FWONK
171,G,Genpact Limited,Technology,Information Technology Services,26.19,1.58,0.7,2.4,8030000000.0,16.01,13.17,-9.36,3.45,2.42,0.48,0.0,1.92,1.15,2.16,5.0,-1.55,2.9,-1.5,9.31,4.45,6.9,48.38,6.29,4.18,9.91,10.84,19.0,0.12,0.43,24.13,13.3,10.6,-5.76,1.38,1.04,1.6,9.1,34.8,113.34,1.25,1.6,5.3,11.7,53.01,3.33% 2.81,0.92,-3.4,8.6,0.95,0.76,NAN,1.16M,41.41,"1,110,190",8.03B,2021-03-04,2021-03-05,40.94879997253418,39.15202440261841,1.1262845987554155,5.767200117577008,99.368,100.491,XSW,G
172,GH,"Guardant Health, Inc.",Healthcare,Diagnostics & Research,0.0,-2.58,2.7,-8.09,13730000000.0,0.0,11.5,-78.18,-14.53,0.0,-0.77,88.4,3.95,13.05,47.89,-211.7,1.97,3.34,41.07,12.98,10.42,-17.6,175.22,62.41,17.68,7.65,12.6,-23.7,4.96,0.0,0.0,0.0,-12.1,-25.29,0.0,0.0,27.9,0.0,67.7,141.99,9.38,28.3,24.5,-88.9,35.36,7.63% 5.64,0.0,-249.5,-88.5,1.95,0.62,NAN,1.11M,135.27,"2,163,943",13.73B,2021-02-19,2021-02-12,151.63219985961913,111.65704998016358,-10.790715873519757,21.14774662596888,110.635,110.885,"ARKG,QQQJ",GH
173,GILD,"Gilead Sciences, Inc.",Healthcare,Drug Manufacturers - General,1133.68,0.06,0.11,5.24,82840000000.0,9.53,-5.27,-0.82,0.15,404.74,2.02,79.8,1.85,5.71,3.36,-97.7,-0.47,2.53,-3.25,14.48,4.46,0.2,74.11,-15.12,5.78,11.18,2.8,0.6,10.92,2.84,20.36,-61.8,5.0,-24.83,0.42,4.39,1.3,-5.4,81.5,14.25,1.49,1.4,26.2,16.5,52.76,2.19% 2.14,1.73,-42.8,0.5,1.07,1.57,NAN,9.12M,64.62,"9,756,319",82.84B,2021-02-10,2021-02-08,63.51660041809082,65.38313173294067,1.7371829956990528,-1.1671691347818858,104.951,102.811,QQQ,GILD
174,GLUU,Glu Mobile Inc.,Communication Services,Electronic Gaming & Multimedia,134.52,0.09,1.1,0.24,2180000000.0,18.84,23.65,-16.15,39.31,8.97,0.07,76.3,8.15,26.88,4.03,160.4,0.63,2.36,59.36,2.28,5.49,-2.1,12.31,78.46,1.83,6.85,15.0,-3.8,38.85,0.0,132.86,-7.7,3.3,-3.4,0.96,0.0,2.4,13.0,64.6,214.32,0.27,2.4,48.0,-3.6,68.87,0.86% 1.45,0.0,312.1,-2.1,1.12,0.0,NAN,5.12M,12.51,"5,751,686",2.18B,2021-03-01,2021-02-09,10.428200016021727,9.068299989700318,19.96317658636992,37.9530894898573,125.499,119.352,"PSJ,XSW",GLUU
175,GNTX,Gentex Corporation,Consumer Cyclical,Auto Parts,25.0,1.41,0.2,-0.23,8540000000.0,15.67,10.55,-23.64,1.88,1.67,0.49,86.0,2.03,6.84,5.06,-15.1,0.43,2.93,25.09,8.16,4.33,15.8,38.14,32.26,1.86,18.96,15.0,18.2,4.04,0.48,24.91,5.5,17.1,-6.49,1.11,1.36,4.2,1.8,36.1,81.21,1.0,5.5,19.4,23.7,49.93,2.78% 2.32,0.0,48.8,20.3,0.86,0.0,NAN,1.68M,35.3,"1,442,764",8.54B,2021-03-04,2021-03-01,35.16231086730957,29.67773178100586,0.39158158065895327,18.94439999822514,100.432,103.345,QQQJ,GNTX
176,GOGO,Gogo Inc.,Communication Services,Telecom Services,0.0,-0.67,0.5,0.93,991240000.0,0.0,98.6,220.92,-7.29,0.0,-0.32,59.8,39.95,20.08,2.4,12.9,30.94,4.75,26.16,-7.83,0.0,-30.1,11.75,325.62,0.0,0.0,10.0,63.9,24.2,0.0,0.0,-12.7,-3.2,-30.59,1.26,0.0,1.7,15.4,56.0,799.25,1.29,1.8,-18.2,1.6,47.01,7.78% 9.38,0.0,-204.8,-81.2,0.66,0.0,03/11,3.41M,11.96,"2,237,870",991.24M,2021-02-18,2021-02-12,12.025900020599366,7.966575003862381,-0.5479841050273467,50.12725034536817,118.427,114.127,PTF,GOGO
177,GOOG,Alphabet Inc.,Communication Services,Internet Content & Information,35.97,58.61,5.86,3.52,1447440000000.0,25.94,16.4,-0.03,1.86,2.12,15.9,68.1,0.45,15.35,7.93,19.1,0.0,1.75,22.0,329.59,6.4,0.0,2260.83,59.85,0.0,0.0,16.95,0.0,20.36,0.0,0.0,0.0,0.0,-2.05,0.0,0.0,0.0,0.0,0.0,108.04,58.38,0.0,23.5,0.0,61.04,2.88% 2.31,0.0,42.7,0.0,1.39,0.0,NAN,1.58M,2108.54,"2,191,000",1447.44B,2021-02-22,2021-01-19,1924.4139990234376,1655.1182470703125,9.56789968634602,27.39512743166714,115.167,110.546,"ARKQ,QQQ",GOOG
